gain	0	190	-113.08
gain	190	0	-113.71
gain	0	191	-107.02
gain	191	0	-109.94
gain	0	192	-103.93
gain	192	0	-109.41
gain	0	193	-110.06
gain	193	0	-112.10
gain	0	194	-113.35
gain	194	0	-119.93
gain	0	195	-105.84
gain	195	0	-110.38
gain	0	196	-107.60
gain	196	0	-114.63
gain	0	197	-104.11
gain	197	0	-103.19
gain	0	198	-104.79
gain	198	0	-105.80
gain	0	199	-103.68
gain	199	0	-99.48
gain	0	200	-101.60
gain	200	0	-98.62
gain	0	201	-108.22
gain	201	0	-107.28
gain	0	202	-105.20
gain	202	0	-104.69
gain	0	203	-104.87
gain	203	0	-107.49
gain	0	204	-106.23
gain	204	0	-108.37
gain	0	205	-107.63
gain	205	0	-108.95
gain	0	206	-108.12
gain	206	0	-110.96
gain	0	207	-113.50
gain	207	0	-114.34
gain	0	208	-105.81
gain	208	0	-105.08
gain	0	209	-106.40
gain	209	0	-110.94
gain	0	210	-105.40
gain	210	0	-108.87
gain	0	211	-111.53
gain	211	0	-111.47
gain	0	212	-107.35
gain	212	0	-109.16
gain	0	213	-107.50
gain	213	0	-110.81
gain	0	214	-106.45
gain	214	0	-110.42
gain	0	215	-110.02
gain	215	0	-115.64
gain	0	216	-115.65
gain	216	0	-115.88
gain	0	217	-110.12
gain	217	0	-110.65
gain	0	218	-107.73
gain	218	0	-108.27
gain	0	219	-113.05
gain	219	0	-115.83
gain	0	220	-110.20
gain	220	0	-110.97
gain	0	221	-113.63
gain	221	0	-115.98
gain	0	222	-118.59
gain	222	0	-125.41
gain	0	223	-108.77
gain	223	0	-111.70
gain	0	224	-113.31
gain	224	0	-116.31
gain	1	2	-55.08
gain	2	1	-52.39
gain	1	3	-72.92
gain	3	1	-71.82
gain	1	4	-80.74
gain	4	1	-78.39
gain	1	5	-86.75
gain	5	1	-86.80
gain	1	6	-93.88
gain	6	1	-92.07
gain	1	7	-93.09
gain	7	1	-90.82
gain	1	8	-100.17
gain	8	1	-99.12
gain	1	9	-99.62
gain	9	1	-94.95
gain	1	10	-104.87
gain	10	1	-100.57
gain	1	11	-104.48
gain	11	1	-98.05
gain	1	12	-105.13
gain	12	1	-105.41
gain	1	13	-112.20
gain	13	1	-111.19
gain	1	14	-115.39
gain	14	1	-111.34
gain	1	15	-58.87
gain	15	1	-54.26
gain	1	16	-55.12
gain	16	1	-57.46
gain	1	17	-69.38
gain	17	1	-68.09
gain	1	18	-70.03
gain	18	1	-69.49
gain	1	19	-77.78
gain	19	1	-73.16
gain	1	20	-82.94
gain	20	1	-83.18
gain	1	21	-90.37
gain	21	1	-88.45
gain	1	22	-88.13
gain	22	1	-85.61
gain	1	23	-100.10
gain	23	1	-101.59
gain	1	24	-101.71
gain	24	1	-96.26
gain	1	25	-100.78
gain	25	1	-98.84
gain	1	26	-108.27
gain	26	1	-105.94
gain	1	27	-103.01
gain	27	1	-103.47
gain	1	28	-107.55
gain	28	1	-108.69
gain	1	29	-105.89
gain	29	1	-106.31
gain	1	30	-73.19
gain	30	1	-70.87
gain	1	31	-68.74
gain	31	1	-66.91
gain	1	32	-77.86
gain	32	1	-74.43
gain	1	33	-81.49
gain	33	1	-81.89
gain	1	34	-80.23
gain	34	1	-79.43
gain	1	35	-94.81
gain	35	1	-95.02
gain	1	36	-87.82
gain	36	1	-83.18
gain	1	37	-101.82
gain	37	1	-98.58
gain	1	38	-98.23
gain	38	1	-95.94
gain	1	39	-101.77
gain	39	1	-97.23
gain	1	40	-105.84
gain	40	1	-106.54
gain	1	41	-105.04
gain	41	1	-104.03
gain	1	42	-106.12
gain	42	1	-104.38
gain	1	43	-113.88
gain	43	1	-111.96
gain	1	44	-110.31
gain	44	1	-109.06
gain	1	45	-82.99
gain	45	1	-77.87
gain	1	46	-82.33
gain	46	1	-79.55
gain	1	47	-83.78
gain	47	1	-81.36
gain	1	48	-86.39
gain	48	1	-86.70
gain	1	49	-82.10
gain	49	1	-80.50
gain	1	50	-90.57
gain	50	1	-88.79
gain	1	51	-96.34
gain	51	1	-89.95
gain	1	52	-98.89
gain	52	1	-97.13
gain	1	53	-108.86
gain	53	1	-105.40
gain	1	54	-106.00
gain	54	1	-102.35
gain	1	55	-100.32
gain	55	1	-102.03
gain	1	56	-102.23
gain	56	1	-104.28
gain	1	57	-114.15
gain	57	1	-115.15
gain	1	58	-106.27
gain	58	1	-101.90
gain	1	59	-117.45
gain	59	1	-115.49
gain	1	60	-89.97
gain	60	1	-89.37
gain	1	61	-87.57
gain	61	1	-85.84
gain	1	62	-86.06
gain	62	1	-82.85
gain	1	63	-89.22
gain	63	1	-83.62
gain	1	64	-90.97
gain	64	1	-87.83
gain	1	65	-92.29
gain	65	1	-91.10
gain	1	66	-97.22
gain	66	1	-96.11
gain	1	67	-99.33
gain	67	1	-102.29
gain	1	68	-99.59
gain	68	1	-98.25
gain	1	69	-98.23
gain	69	1	-97.94
gain	1	70	-107.79
gain	70	1	-105.80
gain	1	71	-104.52
gain	71	1	-103.41
gain	1	72	-110.69
gain	72	1	-108.69
gain	1	73	-104.33
gain	73	1	-100.30
gain	1	74	-109.48
gain	74	1	-107.08
gain	1	75	-91.93
gain	75	1	-95.50
gain	1	76	-89.30
